"claim_id","route","source_file","source_line","locale","page_type","claim_type","exact_claim","current_citation","authoritative_source","source_location","fact_status","severity","confidence","reasoning_summary","minimal_correction","related_translation_route","localization_status","product_evidence","owner_decision_applies","notes"
"FACT-1038","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","63","de","article","editorial_material_claim","Für den Arbeitsplatz wird der tatsächliche LAeq,T zusätzlich auf acht Stunden umgerechnet. Daraus entsteht LEX,8h.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no",""
"FACT-1039","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","75","de","article","editorial_material_claim","Feuerwerk, Schüsse, Explosionen und harte Metallkontakte dauern kurz, können aber einen extremen Spitzenpegel erzeugen. Ein A-bewerteter Mittelwert über Stunden kann diesen Peak verdecken.","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no",""
"FACT-1040","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","77","de","article","editorial_material_claim","Die LärmVibrationsArbSchV verwendet deshalb zusätzlich LpC,peak. Die Auslösewerte liegen bei 135 und 137 dB(C). [LärmVibrationsArbSchV][3]","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no",""
"FACT-1041","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","79","de","article","editorial_material_claim","Ein Smartphone ist kein verlässlicher Peak-Messer für solche Ereignisse. Das Mikrofon kann übersteuern, die Audioverarbeitung kann den Impuls glätten, und eine App zeigt möglicherweise weiterhin eine sauber gerundete Zahl. Nähern Sie sich einer lauten Quelle nicht für eine bessere Messung.","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no",""
"FACT-1042","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","85","de","article","editorial_material_claim","Frequenzinhalt: Zwei Geräusche mit demselben dB(A)-Wert können unterschiedlich zusammengesetzt sein. A-Bewertung reduziert den Beitrag tiefer Frequenzen.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no",""
"FACT-1043","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","101","de","article","editorial_material_claim","Für eine länger dauernde Exposition ist ein A-bewerteter energieäquivalenter Mittelwert sinnvoll. Ein Maximum und ein Peak beantworten andere Fragen. Die App sollte anzeigen, ob sie LAeq, einen schnellen Live-Wert oder nur einen Sitzungsdurchschnitt darstellt.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no",""
"FACT-1044","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","109","de","article","editorial_material_claim","Für persönliches Musikhören und Freizeit passt die WHO-Wochenreferenz. Für Beschäftigte in Deutschland gelten die LärmVibrationsArbSchV und die zugehörigen technischen Regeln. Nachbarschaftslärm, Verkehrslärm und Produktgeräusche folgen wiederum anderen Vorschriften und Messverfahren.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no",""
"FACT-1045","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","119","de","article","editorial_material_claim","Eine unkalibrierte App, die 84 dB(A) statt tatsächlich 87 dB(A) anzeigt, verändert eine energiebezogene Zeitberechnung um den Faktor zwei. Bei hohen Pegeln kann die Abweichung durch Clipping noch größer sein.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no",""
"FACT-1046","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","125","de","article","editorial_material_claim","Das Umweltbundesamt nennt zeitweilige oder dauerhafte Ohrgeräusche und Hörminderungen als mögliche Folgen hoher Schallbelastung. Die WHO empfiehlt eine fachliche Abklärung bei anhaltendem Tinnitus oder Schwierigkeiten, hohe Töne und Gespräche zu verstehen. [Umweltbundesamt][5] [WHO][1]","https://www.umweltbundesamt.de/themen/laerm/laermwirkungen/gehoerschaeden | https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","https://www.umweltbundesamt.de/themen/laerm/laermwirkungen/gehoerschaeden | https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","UBA page/report section named by the citation | WHO Global standard, Feature 1, applicability and 100 dB L_Aeq,15min sections","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no",""
"FACT-1047","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","133","de","article","editorial_material_claim","Sie ersetzt keine normgerechte Messung, wenn Arbeitsschutz, Behördenverfahren, bauliche Nachweise oder die Auswahl technischer Schutzmaßnahmen betroffen sind. Oberhalb von etwa 90 dB können viele Smartphone-Mikrofone bereits komprimieren oder übersteuern. Kalibrierung verbessert einen konstanten Pegelfehler, behebt aber kein Clipping.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no",""
"FACT-1048","/de/artikel/welcher-dezibelwert-ist-sicher/","src/content/articles/de/welcher-dezibelwert-ist-sicher.md","141","de","article","editorial_material_claim","Für Freizeit bietet die WHO eine wöchentliche Orientierung. Für Arbeitsplätze in Deutschland gelten konkrete Auslösewerte und Schutzpflichten. Sehr kurze Impulse benötigen eine getrennte Peak-Bewertung. Das Ergebnis bleibt eine Risikoeinordnung, keine persönliche Garantie.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","VALID_LOCALIZATION","","no",""
"FACT-1049","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","21","de","article","editorial_material_claim","Für Freizeit und persönliches Musikhören nennt die WHO bei einem durchschnittlichen Pegel von 85 dB eine Referenzzeit von 12 Stunden 30 Minuten pro Woche. Am Arbeitsplatz hat 85 dB(A) eine andere Bedeutung: Als Tages-Lärmexpositionspegel erreicht der Wert in Deutschland den oberen Auslösewert der LärmVibrationsArbSchV. [WHO][1] [LärmVibrationsArbSchV][3]","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening | https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening | https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","WHO Global standard, Feature 1, applicability and 100 dB L_Aeq,15min sections | LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1050","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","23","de","article","editorial_material_claim","Eine einzige ""sichere Zeit"" gibt es daher nicht. Entscheidend sind Messgröße, Zeitraum und Anwendungsbereich. 85 dB als kurzer Momentanwert, 85 dB als LAeq eines Konzerts und 85 dB(A) als auf acht Stunden bezogener Arbeitsplatzwert beschreiben drei verschiedene Situationen.","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening | https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening | https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","WHO Global standard, Feature 1, applicability and 100 dB L_Aeq,15min sections | LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1051","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","29","de","article","editorial_material_claim","Die WHO verwendet für Erwachsene eine wöchentliche Schallmenge. Der Referenzpunkt liegt bei 80 dB über 40 Stunden pro Woche. Mit einer 3-dB-Energiebeziehung sinkt die mögliche Zeit bei steigenden Pegeln schnell. Die veröffentlichte Tabelle nennt bei 85 dB 12 Stunden 30 Minuten pro Woche. [WHO][1]","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","WHO Global standard, Feature 1, applicability and 100 dB L_Aeq,15min sections","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1052","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","31","de","article","editorial_material_claim","| Durchschnittlicher Pegel | WHO-Referenzzeit pro Woche | |---:|---:| | 80 dB | 40 Stunden | | 85 dB | 12 Stunden 30 Minuten | | 90 dB | 4 Stunden | | 95 dB | 1 Stunde 15 Minuten | | 100 dB | 20 Minuten | | 105 dB | 8 Minuten | | 110 dB | 2 Minuten 30 Sekunden |","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","WHO Global standard, Feature 1, applicability and 100 dB L_Aeq,15min sections","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1053","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","41","de","article","editorial_material_claim","Diese Werte beziehen sich auf den durchschnittlichen Pegel über die jeweilige Hörzeit. Ein kurzer Spitzenwert von 100 dB bedeutet nicht automatisch, dass die gesamte Veranstaltung mit 100 dB anzusetzen ist. Umgekehrt kann eine Anzeige von durchschnittlich 85 dB deutlich lautere Abschnitte enthalten.","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","WHO Global standard, Feature 1, applicability and 100 dB L_Aeq,15min sections","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1054","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","43","de","article","editorial_material_claim","Die WHO-Tabelle ist eine bevölkerungsbezogene Empfehlung. Sie garantiert nicht, dass eine konkrete Person die angegebene Zeit ohne Beschwerden oder Hörveränderung verträgt.","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1055","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","47","de","article","editorial_material_claim","In Deutschland liegt der obere Auslösewert für den Tages-Lärmexpositionspegel bei LEX,8h = 85 dB(A). Er bezieht sich auf eine Achtstundenschicht und umfasst alle relevanten Schallereignisse am Arbeitsplatz. [LärmVibrationsArbSchV][3]","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1056","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","51","de","article","editorial_material_claim","Die Formulierung ""85 dB(A) sind acht Stunden erlaubt"" wäre deshalb irreführend. Der Wert markiert eine rechtliche Handlungsschwelle. Er ist keine Empfehlung, die gesamte Schicht bis genau zu diesem Pegel auszuschöpfen.","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1057","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","57","de","article","editorial_material_claim","Unter einem energieäquivalenten Modell halbiert jede Erhöhung um 3 dB die Zeit bis zur gleichen Schallmenge. Ausgehend von 85 dB(A) über acht Stunden ergeben sich folgende rechnerische Kombinationen:","https://www.dguv.de/medien/ifa/de/pub/grl/pdf/2013_052.pdf","https://www.dguv.de/medien/ifa/de/pub/grl/pdf/2013_052.pdf","Relevant numbered table/section in the cited PDF; exact page recorded where the claim is safety-critical","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1058","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","59","de","article","editorial_material_claim","| Pegel | Energieäquivalente Zeit zu 85 dB(A) über 8 Stunden | |---:|---:| | 85 dB(A) | 8 Stunden | | 88 dB(A) | 4 Stunden | | 91 dB(A) | 2 Stunden | | 94 dB(A) | 1 Stunde | | 97 dB(A) | 30 Minuten | | 100 dB(A) | 15 Minuten | | 103 dB(A) | 7 Minuten 30 Sekunden | | 106 dB(A) | 3 Minuten 45 Sekunden |","https://www.dguv.de/medien/ifa/de/pub/grl/pdf/2013_052.pdf","https://www.dguv.de/medien/ifa/de/pub/grl/pdf/2013_052.pdf","Relevant numbered table/section in the cited PDF; exact page recorded where the claim is safety-critical","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1059","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","70","de","article","editorial_material_claim","Die DGUV beschreibt diesen Zusammenhang über energieäquivalente Expositionen. Wird die Einwirkungsdauer halbiert, kann der Pegel rechnerisch um 3 dB steigen, ohne dass sich die Schallenergie der Kombination ändert. [DGUV][6]","https://www.dguv.de/medien/ifa/de/pub/grl/pdf/2013_052.pdf","https://www.dguv.de/medien/ifa/de/pub/grl/pdf/2013_052.pdf","Relevant numbered table/section in the cited PDF; exact page recorded where the claim is safety-critical","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1060","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","72","de","article","editorial_material_claim","Das ist Physik, keine persönliche Unbedenklichkeitsgarantie. Besonders bei hohen Pegeln wächst der Einfluss kleiner Messfehler. Zeigt ein Smartphone 100 statt tatsächlich 103 dB(A), verdoppelt es die berechnete Zeit von 7 Minuten 30 Sekunden auf 15 Minuten.","https://www.dguv.de/medien/ifa/de/pub/grl/pdf/2013_052.pdf","https://www.dguv.de/medien/ifa/de/pub/grl/pdf/2013_052.pdf","Relevant numbered table/section in the cited PDF; exact page recorded where the claim is safety-critical","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1061","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","78","de","article","editorial_material_claim","Bei einem Acht-Stunden-Modell mit 85 dB(A) als Bezug ergeben beispielsweise zwei Stunden bei 88 dB(A) die Hälfte der Referenz. Eine weitere Stunde bei 91 dB(A) liefert die andere Hälfte. Zusammen ist die Bezugsmengen vollständig erreicht.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1062","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","82","de","article","scientific_formula","\[ D=100\left(\frac{C_1}{T_1}+\frac{C_2}{T_2}+\cdots+\frac{C_n}{T_n}\right) \]","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","P1","high","The underlying expression matches the paired English formula/authoritative model, but the German delimiter syntax renders as raw notation.","Convert only the affected German math delimiters to the working remark-math syntax; preserve formula content.","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","UNTRANSLATED_FRAGMENT","","no","One shared localization/rendering finding covers all affected expressions."
"FACT-1063","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","92","de","article","editorial_material_claim","Ein dB-Meter auf dem Smartphone zeigt häufig einen schnell wechselnden Live-Wert. Für eine Zeitabschätzung ist ein repräsentativer energieäquivalenter Mittelwert wie LAeq aussagekräftiger.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1064","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","94","de","article","editorial_material_claim","Ein Beispiel: Während einer zweistündigen Veranstaltung schwankt die Anzeige zwischen 78 und 101 dB(A). Der Maximalwert von 101 dB(A) beschreibt nur den höchsten erfassten Abschnitt. Er darf nicht als durchschnittlicher Pegel für zwei Stunden verwendet werden. Der arithmetische Mittelwert der sichtbaren Zahlen wäre ebenfalls falsch, weil Dezibel logarithmisch sind.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1065","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","96","de","article","editorial_material_claim","Benötigt wird ein energiebezogener Mittelwert über die tatsächliche Aufenthaltsdauer. Für den Arbeitsplatz kommt die Umrechnung auf LEX,8h hinzu.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1066","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","102","de","article","editorial_material_claim","- Menschen reagieren unterschiedlich auf dieselbe Schallbelastung. - Frühere Expositionen und fehlende Ruhephasen wirken mit. - Zwei Geräusche mit gleichem dB(A)-Wert können verschiedene Frequenzspektren haben. - Sehr kurze Impulse werden durch einen Mittelwert nur unvollständig beschrieben. - Gehörschutz wirkt nur bei passender Auswahl und korrektem Sitz. - Smartphone-Messungen können bei hohen Pegeln übersteuern.","https://www.umweltbundesamt.de/themen/laerm/laermwirkungen/gehoerschaeden","https://www.umweltbundesamt.de/themen/laerm/laermwirkungen/gehoerschaeden","UBA page/report section named by the citation","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1067","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","109","de","article","editorial_material_claim","Das Umweltbundesamt weist darauf hin, dass sowohl anhaltend hoher Dauerschall als auch kurze hohe Spitzen das Gehör dauerhaft schädigen können. Musikveranstaltungen erreichen nach dort genannten Stichproben 90 bis 110 dB(A). [Umweltbundesamt][5]","https://www.umweltbundesamt.de/themen/laerm/laermwirkungen/gehoerschaeden","https://www.umweltbundesamt.de/themen/laerm/laermwirkungen/gehoerschaeden","UBA page/report section named by the citation","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1068","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","111","de","article","editorial_material_claim","Der vernünftige Umgang mit einer Zeittabelle besteht nicht darin, jede Minute auszureizen. Bei unsicherer Messung sollte die Exposition früher reduziert werden.","https://www.umweltbundesamt.de/themen/laerm/laermwirkungen/gehoerschaeden","https://www.umweltbundesamt.de/themen/laerm/laermwirkungen/gehoerschaeden","UBA page/report section named by the citation","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1069","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","117","de","article","editorial_material_claim","Die LärmVibrationsArbSchV nennt eigene C-bewertete Spitzenwerte von 135 und 137 dB(C). Ein einzelnes Ereignis kann für die Arbeitsschutzbewertung relevant sein, auch wenn der Acht-Stunden-Mittelwert niedriger bleibt. [LärmVibrationsArbSchV][3]","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1070","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","119","de","article","editorial_material_claim","Ein normales Handy kann solche Spitzen komprimieren oder ganz verfehlen. Gehen Sie nicht näher an eine impulsartige Quelle heran, um einen höheren Messwert zu erhalten.","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1071","/de/artikel/wie-lange-85-db-hoeren/","src/content/articles/de/wie-lange-85-db-hoeren.md","131","de","article","editorial_material_claim","1. Verwenden Sie einen A-bewerteten energieäquivalenten Mittelwert über einen repräsentativen Zeitraum. 2. Notieren Sie Messdauer, Abstand, Position und Betriebszustand der Quelle. 3. Wählen Sie das passende Modell: WHO-Woche für Freizeit oder deutsche Arbeitsschutzwerte für Beschäftigte. 4. Rechnen Sie weitere laute Abschnitte desselben Tages oder derselben Woche mit ein. 5. Planen Sie Reserve für Messunsicherheit ein.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","VALID_LOCALIZATION","","no",""
"FACT-1072","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","21","en","sound_guide","editorial_material_claim","Baby crying commonly falls around **75 to 100 dBA at a caregiving distance of roughly 0.3 to 1 metre**. Higher close-range values have been reported, including 99 to 120 dBA in a study of crying children, but those measurements should not be treated as the normal level of every infant cry. Age, distance, vocal effort, room, microphone position, and the difference between an average and a maximum all affect the number. [Neonatal study][1] [Caregiver study][2]","https://europepmc.org/article/MED/19406484 | https://pubmed.ncbi.nlm.nih.gov/25844672/","https://europepmc.org/article/MED/19406484 | https://pubmed.ncbi.nlm.nih.gov/25844672/","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1073","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","23","en","sound_guide","editorial_material_claim","Sound levels are approximate. A reading close to the baby's mouth can differ greatly from the level at an adult's ear. LAeq over a caregiving period and LAFmax for the strongest moments describe different things, and neither number can assess the baby's health.","https://europepmc.org/article/MED/19406484 | https://pubmed.ncbi.nlm.nih.gov/25844672/","https://europepmc.org/article/MED/19406484 | https://pubmed.ncbi.nlm.nih.gov/25844672/","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
